The configuration settings in the file kiarash_sandbox/confs/conf_train_cpc_model.py:

max_epochs = 1000
patience = 100
dropout = 0.1
batch_size = 32
learning_rate = 2e-4
num_frames_encoding = 100
future_predicted_timesteps = [1, 2, 3, 4]
train_model = 1
test_model = 1
rand_init = 0
load_model = 0
save_best_model = 1
print_conf_contents = 1
encoder_name = 'CPC_encoder'
autoregressive_model_name = 'CPC_autoregressive_model'
postnet_name = 'CPC_postnet'
rnn_models_used_in_ar_model = 0
dataset_name = 'CPCDataset'
loss_name = 'CPC_loss_no_classes' # 'CPC_loss_no_classes' | 'CPC_mse_loss'
loss_flag = 'nce' if loss_name == 'CPC_loss_no_classes' else 'mse'
loss_params = {'future_predicted_timesteps': future_predicted_timesteps}
optimization_algorithm = 'Adam'
optimization_algorithm_params = {'lr': learning_rate}
use_lr_scheduler = 0
lr_scheduler = 'ReduceLROnPlateau'
lr_scheduler_params = {'mode': 'min',
                       'factor': 0.5,
                       'patience': 30}
encoder_params = {'linear_1_input_dim': 128,
                  'linear_1_output_dim': 128,
                  'linear_2_input_dim': 128,
                  'linear_2_output_dim': 128,
                  'linear_3_input_dim': 128,
                  'linear_3_output_dim': 128,
                  'normalization_type': None,
                  'dropout': dropout}
ar_model_params = {'type': 'gru',
                   'encoding_dim': 128,
                   'output_dim': 128}
w_params = {'encoding_dim': 128,
            'ar_model_output_dim': 128,
            'future_predicted_timesteps': future_predicted_timesteps,
            'detach': False}
w_use_ldm_params = 0
encoder_best_model_name = f"kiarash_sandbox/models/CPC_Encoder_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
ar_best_model_name = f"kiarash_sandbox/models/CPC_AR_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
w_best_model_name = f"kiarash_sandbox/models/W_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
params_train = {'batch_size': batch_size,
                'shuffle': True,
                'drop_last': True,
                'num_workers': 0,
                'pin_memory': False}
params_test = {'batch_size': batch_size,
               'shuffle': False,
               'drop_last': True}
name_of_log_textfile = f"kiarash_sandbox/logs/trainlog_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.txt"

########################################################################################



Process on cuda

Number of parameters:
Encoder #params:    49536 (%23.1)
AR #params:         99072 (%46.3)
W #params:          65536 (%30.6)
Total #params:  214144

Starting training...
Epoch: 0001 | Mean training loss: 331.0924 | Mean validation loss: 326.4733 (lowest: 326.4733) | training acc: 26.1364% | validation acc : 11.7188% | Duration:  4.5635 seconds
Epoch: 0571 | Mean training loss:  1.6377 | Mean validation loss:  1.7959 (lowest:  1.7503) | training acc: 86.5057% | validation acc : 58.5938% | Duration:  7.4618 seconds
Epoch: 0572 | Mean training loss:  1.6253 | Mean validation loss:  1.8445 (lowest:  1.7503) | training acc: 86.2216% | validation acc : 57.8125% | Duration:  7.0790 seconds
Epoch: 0573 | Mean training loss:  1.6188 | Mean validation loss:  1.8516 (lowest:  1.7503) | training acc: 87.2159% | validation acc : 58.5938% | Duration:  6.7335 seconds
Epoch: 0574 | Mean training loss:  1.5820 | Mean validation loss:  1.8129 (lowest:  1.7503) | training acc: 86.0795% | validation acc : 58.5938% | Duration:  8.0271 seconds
Epoch: 0575 | Mean training loss:  1.5533 | Mean validation loss:  1.7791 (lowest:  1.7503) | training acc: 86.5057% | validation acc : 60.1562% | Duration:  7.6420 seconds
Epoch: 0576 | Mean training loss:  1.5947 | Mean validation loss:  1.8582 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 57.0312% | Duration:  6.5907 seconds
Epoch: 0577 | Mean training loss:  1.6226 | Mean validation loss:  1.8435 (lowest:  1.7503) | training acc: 86.0795% | validation acc : 58.5938% | Duration:  8.1155 seconds
Epoch: 0578 | Mean training loss:  1.5279 | Mean validation loss:  1.8546 (lowest:  1.7503) | training acc: 86.2216% | validation acc : 58.5938% | Duration:  7.9539 seconds
Epoch: 0579 | Mean training loss:  1.6469 | Mean validation loss:  1.9004 (lowest:  1.7503) | training acc: 86.6477% | validation acc : 57.0312% | Duration:  7.3561 seconds
Epoch: 0580 | Mean training loss:  1.6017 | Mean validation loss:  1.8738 (lowest:  1.7503) | training acc: 86.5057% | validation acc : 57.0312% | Duration:  6.0509 seconds
Epoch: 0581 | Mean training loss:  1.5640 | Mean validation loss:  1.8815 (lowest:  1.7503) | training acc: 86.7898% | validation acc : 57.8125% | Duration:  8.1372 seconds
Epoch: 0582 | Mean training loss:  1.5503 | Mean validation loss:  1.9000 (lowest:  1.7503) | training acc: 86.0795% | validation acc : 57.0312% | Duration:  8.2517 seconds
Epoch: 0583 | Mean training loss:  1.5793 | Mean validation loss:  1.8739 (lowest:  1.7503) | training acc: 86.7898% | validation acc : 59.3750% | Duration:  7.1640 seconds
Epoch: 0584 | Mean training loss:  1.6607 | Mean validation loss:  1.8371 (lowest:  1.7503) | training acc: 85.0852% | validation acc : 59.3750% | Duration:  7.0802 seconds
Epoch: 0585 | Mean training loss:  1.6687 | Mean validation loss:  1.8451 (lowest:  1.7503) | training acc: 86.0795% | validation acc : 59.3750% | Duration:  6.7909 seconds
Epoch: 0586 | Mean training loss:  1.5940 | Mean validation loss:  1.8630 (lowest:  1.7503) | training acc: 85.9375% | validation acc : 57.8125% | Duration:  6.6981 seconds
Epoch: 0587 | Mean training loss:  1.5616 | Mean validation loss:  1.8650 (lowest:  1.7503) | training acc: 86.2216% | validation acc : 60.1562% | Duration:  6.4845 seconds
Epoch: 0588 | Mean training loss:  1.5516 | Mean validation loss:  1.8498 (lowest:  1.7503) | training acc: 86.6477% | validation acc : 57.0312% | Duration:  7.1579 seconds
Epoch: 0589 | Mean training loss:  1.5244 | Mean validation loss:  1.8673 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 60.1562% | Duration:  6.2538 seconds
Epoch: 0590 | Mean training loss:  1.5608 | Mean validation loss:  1.8528 (lowest:  1.7503) | training acc: 86.7898% | validation acc : 56.2500% | Duration:  6.7459 seconds
Epoch: 0591 | Mean training loss:  1.5481 | Mean validation loss:  1.8848 (lowest:  1.7503) | training acc: 86.0795% | validation acc : 58.5938% | Duration:  6.5535 seconds
Epoch: 0592 | Mean training loss:  1.6045 | Mean validation loss:  1.8846 (lowest:  1.7503) | training acc: 86.2216% | validation acc : 57.8125% | Duration:  8.0836 seconds
Epoch: 0593 | Mean training loss:  1.5299 | Mean validation loss:  1.8965 (lowest:  1.7503) | training acc: 86.9318% | validation acc : 60.1562% | Duration:  6.9431 seconds
Epoch: 0594 | Mean training loss:  1.5237 | Mean validation loss:  1.8923 (lowest:  1.7503) | training acc: 85.2273% | validation acc : 56.2500% | Duration:  6.7974 seconds
Epoch: 0595 | Mean training loss:  1.5911 | Mean validation loss:  1.8837 (lowest:  1.7503) | training acc: 86.2216% | validation acc : 58.5938% | Duration:  6.5999 seconds
Epoch: 0596 | Mean training loss:  1.4922 | Mean validation loss:  1.8672 (lowest:  1.7503) | training acc: 86.5057% | validation acc : 59.3750% | Duration:  6.6659 seconds
Epoch: 0597 | Mean training loss:  1.6654 | Mean validation loss:  1.9274 (lowest:  1.7503) | training acc: 86.5057% | validation acc : 58.5938% | Duration:  7.0070 seconds
Epoch: 0598 | Mean training loss:  1.5895 | Mean validation loss:  1.9053 (lowest:  1.7503) | training acc: 86.2216% | validation acc : 56.2500% | Duration:  7.8911 seconds
Epoch: 0599 | Mean training loss:  1.6075 | Mean validation loss:  1.8877 (lowest:  1.7503) | training acc: 86.5057% | validation acc : 57.8125% | Duration:  7.2638 seconds
Epoch: 0600 | Mean training loss:  1.5594 | Mean validation loss:  1.8939 (lowest:  1.7503) | training acc: 86.9318% | validation acc : 57.8125% | Duration:  6.7230 seconds
Epoch: 0601 | Mean training loss:  1.5184 | Mean validation loss:  1.9070 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 57.8125% | Duration:  6.1163 seconds
Epoch: 0602 | Mean training loss:  1.4959 | Mean validation loss:  1.9039 (lowest:  1.7503) | training acc: 86.0795% | validation acc : 56.2500% | Duration:  6.1285 seconds
Epoch: 0603 | Mean training loss:  1.5543 | Mean validation loss:  1.9230 (lowest:  1.7503) | training acc: 87.2159% | validation acc : 59.3750% | Duration:  6.1445 seconds
Epoch: 0604 | Mean training loss:  1.6073 | Mean validation loss:  1.8697 (lowest:  1.7503) | training acc: 86.9318% | validation acc : 57.8125% | Duration:  6.1074 seconds
Epoch: 0605 | Mean training loss:  1.6209 | Mean validation loss:  1.8940 (lowest:  1.7503) | training acc: 86.6477% | validation acc : 57.0312% | Duration:  6.3432 seconds
Epoch: 0606 | Mean training loss:  1.5701 | Mean validation loss:  1.8756 (lowest:  1.7503) | training acc: 87.2159% | validation acc : 56.2500% | Duration:  6.5805 seconds
Epoch: 0607 | Mean training loss:  1.6306 | Mean validation loss:  1.9080 (lowest:  1.7503) | training acc: 87.0739% | validation acc : 57.8125% | Duration:  6.9999 seconds
Epoch: 0608 | Mean training loss:  1.5661 | Mean validation loss:  1.8957 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 57.8125% | Duration:  7.9425 seconds
Epoch: 0609 | Mean training loss:  1.5432 | Mean validation loss:  1.9024 (lowest:  1.7503) | training acc: 85.7955% | validation acc : 58.5938% | Duration:  6.4969 seconds
Epoch: 0610 | Mean training loss:  1.5702 | Mean validation loss:  1.9114 (lowest:  1.7503) | training acc: 85.7955% | validation acc : 58.5938% | Duration:  6.5836 seconds
Epoch: 0611 | Mean training loss:  1.5359 | Mean validation loss:  1.8883 (lowest:  1.7503) | training acc: 87.2159% | validation acc : 57.0312% | Duration:  6.6696 seconds
Epoch: 0612 | Mean training loss:  1.5094 | Mean validation loss:  1.9006 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 57.0312% | Duration:  6.6206 seconds
Epoch: 0613 | Mean training loss:  1.4751 | Mean validation loss:  1.8658 (lowest:  1.7503) | training acc: 87.6420% | validation acc : 56.2500% | Duration:  7.1759 seconds
Epoch: 0614 | Mean training loss:  1.5014 | Mean validation loss:  1.8989 (lowest:  1.7503) | training acc: 87.2159% | validation acc : 57.8125% | Duration:  6.7977 seconds
Epoch: 0615 | Mean training loss:  1.5209 | Mean validation loss:  1.9225 (lowest:  1.7503) | training acc: 86.9318% | validation acc : 55.4688% | Duration:  7.5710 seconds
Epoch: 0616 | Mean training loss:  1.5152 | Mean validation loss:  1.9429 (lowest:  1.7503) | training acc: 86.2216% | validation acc : 57.8125% | Duration:  7.3021 seconds
Epoch: 0617 | Mean training loss:  1.4963 | Mean validation loss:  1.9018 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 57.0312% | Duration:  7.1210 seconds
Epoch: 0618 | Mean training loss:  1.5573 | Mean validation loss:  1.8765 (lowest:  1.7503) | training acc: 86.5057% | validation acc : 57.8125% | Duration:  7.9860 seconds
Epoch: 0619 | Mean training loss:  1.5804 | Mean validation loss:  1.8948 (lowest:  1.7503) | training acc: 87.0739% | validation acc : 57.8125% | Duration:  6.8162 seconds
Epoch: 0620 | Mean training loss:  1.5978 | Mean validation loss:  1.8947 (lowest:  1.7503) | training acc: 87.2159% | validation acc : 57.0312% | Duration:  7.7084 seconds
Epoch: 0621 | Mean training loss:  1.5182 | Mean validation loss:  1.9470 (lowest:  1.7503) | training acc: 87.3580% | validation acc : 57.0312% | Duration:  8.1185 seconds
Epoch: 0622 | Mean training loss:  1.5665 | Mean validation loss:  1.8887 (lowest:  1.7503) | training acc: 87.2159% | validation acc : 57.0312% | Duration:  7.5757 seconds
Epoch: 0623 | Mean training loss:  1.5015 | Mean validation loss:  1.9431 (lowest:  1.7503) | training acc: 86.9318% | validation acc : 57.8125% | Duration:  7.4452 seconds
Epoch: 0624 | Mean training loss:  1.5008 | Mean validation loss:  1.9134 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 57.0312% | Duration:  7.2022 seconds
Epoch: 0625 | Mean training loss:  1.4819 | Mean validation loss:  1.9168 (lowest:  1.7503) | training acc: 85.7955% | validation acc : 56.2500% | Duration:  8.4123 seconds
Epoch: 0626 | Mean training loss:  1.4705 | Mean validation loss:  1.9192 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 57.0312% | Duration:  6.7043 seconds
Epoch: 0627 | Mean training loss:  1.5014 | Mean validation loss:  1.9336 (lowest:  1.7503) | training acc: 87.7841% | validation acc : 57.0312% | Duration:  6.5025 seconds
Epoch: 0628 | Mean training loss:  1.5116 | Mean validation loss:  1.9528 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 59.3750% | Duration:  6.3252 seconds
Epoch: 0629 | Mean training loss:  1.4879 | Mean validation loss:  1.9678 (lowest:  1.7503) | training acc: 87.0739% | validation acc : 57.0312% | Duration:  8.6754 seconds
Epoch: 0630 | Mean training loss:  1.5902 | Mean validation loss:  1.9424 (lowest:  1.7503) | training acc: 86.6477% | validation acc : 57.8125% | Duration:  8.6123 seconds
Epoch: 0631 | Mean training loss:  1.5442 | Mean validation loss:  1.9973 (lowest:  1.7503) | training acc: 87.5000% | validation acc : 59.3750% | Duration:  6.9105 seconds
Epoch: 0632 | Mean training loss:  1.5115 | Mean validation loss:  1.9451 (lowest:  1.7503) | training acc: 86.2216% | validation acc : 57.0312% | Duration:  7.6236 seconds
Epoch: 0633 | Mean training loss:  1.5113 | Mean validation loss:  1.9504 (lowest:  1.7503) | training acc: 86.5057% | validation acc : 55.4688% | Duration:  6.8420 seconds
Epoch: 0634 | Mean training loss:  1.5463 | Mean validation loss:  1.9512 (lowest:  1.7503) | training acc: 86.5057% | validation acc : 57.8125% | Duration:  7.7021 seconds
Epoch: 0635 | Mean training loss:  1.5284 | Mean validation loss:  1.9701 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 57.0312% | Duration:  7.0895 seconds
Epoch: 0636 | Mean training loss:  1.4971 | Mean validation loss:  1.9638 (lowest:  1.7503) | training acc: 86.7898% | validation acc : 57.0312% | Duration:  8.0035 seconds
Epoch: 0637 | Mean training loss:  1.4914 | Mean validation loss:  1.9112 (lowest:  1.7503) | training acc: 86.6477% | validation acc : 57.0312% | Duration:  7.8920 seconds

Exiting due to early stopping


Best epoch 537 with validation loss 1.750311553478241



Starting testing... => Testing loss:  2.1955

Word classification
train acc: 75.7102% 
testing acc : 10.9375%
